,Data Variable,ADMIN_0_NAMES,ADMIN_0_PCODE,ADMIN_1_NAMES,ADMIN_1_PCODE,ISO3,ISO2,Longitude,Latitude,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020
153,AgeSex_female0to19,Sudan,SD,Al Gezira,SD15,SDN,SD,33.2765179191,14.5942212291,,,,,,,,,,0.2730670203765233,,,,,,,,,,
154,AgeSex_female0to19,Sudan,SD,Sennar,SD14,SDN,SD,34.0465268814,12.9080590019,,,,,,,,,,0.2645834899821858,,,,,,,,,,
155,AgeSex_female0to19,Sudan,SD,White Nile,SD09,SDN,SD,32.3181732303,13.3620321996,,,,,,,,,,0.2665241405367851,,,,,,,,,,
156,AgeSex_female0to19,Sudan,SD,Kassala,SD11,SDN,SD,35.809649219,15.8179497958,,,,,,,,,,0.2358885280644664,,,,,,,,,,
157,AgeSex_female0to19,Sudan,SD,Red Sea,SD10,SDN,SD,35.7023343375,19.8381180571,,,,,,,,,,0.2178719049631404,,,,,,,,,,
158,AgeSex_female0to19,Sudan,SD,Gedaref,SD12,SDN,SD,35.1135917363,14.1149926249,,,,,,,,,,0.2589864754158517,,,,,,,,,,
159,AgeSex_female0to19,Sudan,SD,South Kordofan,SD07,SDN,SD,30.8361727143,11.2913468658,,,,,,,,,,0.2663847081812805,,,,,,,,,,
160,AgeSex_female0to19,Sudan,SD,Blue Nile,SD08,SDN,SD,34.1276734409,11.2997677087,,,,,,,,,,0.2586686529956021,,,,,,,,,,
161,AgeSex_female0to19,Sudan,SD,Central Darfur,SD06,SDN,SD,23.3589122115,12.325580509,,,,,,,,,,0.2660927160711072,,,,,,,,,,
162,AgeSex_female0to19,Sudan,SD,Western Darfur,SD04,SDN,SD,22.6167575724,13.5192330247,,,,,,,,,,0.2664448883173601,,,,,,,,,,
163,AgeSex_female0to19,Sudan,SD,North Darfur,SD02,SDN,SD,25.5513707639,16.2214721861,,,,,,,,,,0.2493528927430278,,,,,,,,,,
164,AgeSex_female0to19,Sudan,SD,Eastern Darfur,SD05,SDN,SD,26.4623339635,10.9770939347,,,,,,,,,,0.2473638373399487,,,,,,,,,,
165,AgeSex_female0to19,Sudan,SD,South Darfur,SD03,SDN,SD,24.4448846622,10.9944458081,,,,,,,,,,0.254201332793424,,,,,,,,,,
166,AgeSex_female0to19,Somalia,SO,Awdal,SOM11,SOM,SO,43.3770497722,10.5770042454,,,,,,,,,,0.288101237013702,,,,,,,,,,
167,AgeSex_female0to19,Somalia,SO,Woqooyi Galbeed,SOM12,SOM,SO,44.5562542174,9.87862623834,,,,,,,,,,0.2894370731079217,,,,,,,,,,
168,AgeSex_female0to19,Somalia,SO,Togdheer,SOM13,SOM,SO,45.726126985,9.10933746234,,,,,,,,,,0.2894354992442661,,,,,,,,,,
169,AgeSex_female0to19,Somalia,SO,Sool,SOM14,SOM,SO,47.5652171184,8.96342495435,,,,,,,,,,0.2895689356193114,,,,,,,,,,
170,AgeSex_female0to19,Somalia,SO,Sanaag,SOM15,SOM,SO,47.6828520615,10.3047754726,,,,,,,,,,0.2895689375698566,,,,,,,,,,
171,AgeSex_female0to19,Somalia,SO,Bari,SOM16,SOM,SO,50.0498254185,10.2195314454,,,,,,,,,,0.2895689363096967,,,,,,,,,,
172,AgeSex_female0to19,Somalia,SO,Nugaal,SOM17,SOM,SO,48.9138884818,8.10838537686,,,,,,,,,,0.2892000317026715,,,,,,,,,,
173,AgeSex_female0to19,Somalia,SO,Mudug,SOM18,SOM,SO,48.1545596453,6.37604714167,,,,,,,,,,0.2894821501126254,,,,,,,,,,
174,AgeSex_female0to19,Somalia,SO,Galgaduud,SOM19,SOM,SO,46.7797649143,5.10182642203,,,,,,,,,,0.2894262155279804,,,,,,,,,,
175,AgeSex_female0to19,Somalia,SO,Hiraan,SOM20,SOM,SO,45.4728217871,4.21494252757,,,,,,,,,,0.2895049669124462,,,,,,,,,,
176,AgeSex_female0to19,Somalia,SO,Shabelle Dhexe,SOM21,SOM,SO,46.014072336,3.02763848623,,,,,,,,,,0.2895689367159316,,,,,,,,,,
177,AgeSex_female0to19,Somalia,SO,Banadir,SOM22,SOM,SO,45.4266618959,2.10778014851,,,,,,,,,,0.2895689407984416,,,,,,,,,,
178,AgeSex_female0to19,Somalia,SO,Shabelle Hoose,SOM23,SOM,SO,44.3274485692,1.90353671573,,,,,,,,,,0.2895689376195272,,,,,,,,,,
179,AgeSex_female0to19,Somalia,SO,Bay,SOM24,SOM,SO,43.567374522,2.65462001847,,,,,,,,,,0.289568937340608,,,,,,,,,,
180,AgeSex_female0to19,Somalia,SO,Bakool,SOM25,SOM,SO,43.9522378034,4.20998575465,,,,,,,,,,0.2887277694848867,,,,,,,,,,
181,AgeSex_female0to19,Somalia,SO,Gedo,SOM26,SOM,SO,41.9793516018,2.89720690552,,,,,,,,,,0.2894908915887069,,,,,,,,,,
182,AgeSex_female0to19,Somalia,SO,Juba Dhexe,SOM27,SOM,SO,42.5384186527,1.22798731284,,,,,,,,,,0.2895689358084982,,,,,,,,,,
183,AgeSex_female0to19,Somalia,SO,Juba Hoose,SOM28,SOM,SO,41.8027200237,0.0931998386014,,,,,,,,,,0.2895794986717163,,,,,,,,,,
184,AgeSex_female0to19,South Sudan,SS,Central Equatoria,SS01,SSD,SS,31.1948527977,4.76547442592,,,,,,,,,,0.2480162878535569,,,,,,,,,,
185,AgeSex_female0to19,South Sudan,SS,Eastern Equatoria,SS02,SSD,SS,33.5944143644,4.90379504469,,,,,,,,,,0.2697278484527624,,,,,,,,,,
186,AgeSex_female0to19,South Sudan,SS,Jonglei,SS03,SSD,SS,32.3341121435,7.38622681346,,,,,,,,,,0.2479013295740717,,,,,,,,,,
187,AgeSex_female0to19,South Sudan,SS,Lakes,SS04,SSD,SS,29.9366491877,6.63458409426,,,,,,,,,,0.2551399181267053,,,,,,,,,,
188,AgeSex_female0to19,South Sudan,SS,Northern Bahr el Ghazal,SS05,SSD,SS,27.035670792,8.87629905524,,,,,,,,,,0.2678273639214631,,,,,,,,,,
189,AgeSex_female0to19,South Sudan,SS,Unity,SS06,SSD,SS,29.888556833,8.92606405912,,,,,,,,,,0.2737996696756127,,,,,,,,,,
190,AgeSex_female0to19,South Sudan,SS,Upper Nile,SS07,SSD,SS,32.7993215052,9.90309288784,,,,,,,,,,0.2450302932818123,,,,,,,,,,
191,AgeSex_female0to19,South Sudan,SS,Warrap,SS08,SSD,SS,28.7267524819,8.13766009719,,,,,,,,,,0.2826361241517033,,,,,,,,,,
192,AgeSex_female0to19,South Sudan,SS,Western Bahr el Ghazal,SS09,SSD,SS,26.2159224194,8.22476438176,,,,,,,,,,0.2576105144702726,,,,,,,,,,
193,AgeSex_female0to19,South Sudan,SS,Western Equatoria,SS10,SSD,SS,28.6786157587,5.54820208783,,,,,,,,,,0.235136177301924,,,,,,,,,,
194,AgeSex_female0to19,United Republic of Tanzania,TZ,Dodoma,TZA01,TZA,TZ,35.922108784,-5.92616279457,,,,,,,,,,0.2740599283176224,,,,,,,,,,
195,AgeSex_female0to19,United Republic of Tanzania,TZ,Arusha,TZA02,TZA,TZ,35.9405833359,-2.95874910979,,,,,,,,,,0.290701398798519,,,,,,,,,,
196,AgeSex_female0to19,United Republic of Tanzania,TZ,Kilimanjaro,TZA03,TZA,TZ,37.6423296023,-3.76201699374,,,,,,,,,,0.2545963740901442,,,,,,,,,,
197,AgeSex_female0to19,United Republic of Tanzania,TZ,Tanga,TZA04,TZA,TZ,38.2760378803,-5.21692447632,,,,,,,,,,0.268013004994321,,,,,,,,,,
198,AgeSex_female0to19,United Republic of Tanzania,TZ,Morogoro,TZA05,TZA,TZ,36.988326563,-7.9207175958,,,,,,,,,,0.2539372325159241,,,,,,,,,,
199,AgeSex_female0to19,United Republic of Tanzania,TZ,Pwani,TZA06,TZA,TZ,38.649158639,-7.25281715384,,,,,,,,,,0.2450024959788565,,,,,,,,,,
200,AgeSex_female0to19,United Republic of Tanzania,TZ,Dar es Salaam,TZA07,TZA,TZ,39.261611453,-6.88477385911,,,,,,,,,,0.2245660063467527,,,,,,,,,,
201,AgeSex_female0to19,United Republic of Tanzania,TZ,Lindi,TZA08,TZA,TZ,38.4020376942,-9.48138709661,,,,,,,,,,0.249494927946259,,,,,,,,,,
202,AgeSex_female0to19,United Republic of Tanzania,TZ,Mtwara,TZA09,TZA,TZ,39.112985614,-10.7759657896,,,,,,,,,,0.2380114185079088,,,,,,,,,,
203,AgeSex_female0to19,United Republic of Tanzania,TZ,Ruvuma,TZA10,TZA,TZ,36.2020582435,-10.7342504008,,,,,,,,,,0.2609883127403635,,,,,,,,,,
204,AgeSex_female0to19,United Republic of Tanzania,TZ,Iringa,TZA11,TZA,TZ,35.475210211,-7.80127470449,,,,,,,,,,0.2587131496832192,,,,,,,,,,
205,AgeSex_female0to19,United Republic of Tanzania,TZ,Mbeya,TZA12,TZA,TZ,33.7568633194,-8.15856788051,,,,,,,,,,0.2712078666310278,,,,,,,,,,
206,AgeSex_female0to19,United Republic of Tanzania,TZ,Singida,TZA13,TZA,TZ,34.4955232964,-5.74658285197,,,,,,,,,,0.2758211084430372,,,,,,,,,,
207,AgeSex_female0to19,United Republic of Tanzania,TZ,Tabora,TZA14,TZA,TZ,32.8194187693,-5.26382843595,,,,,,,,,,0.294074106545701,,,,,,,,,,
208,AgeSex_female0to19,United Republic of Tanzania,TZ,Rukwa,TZA15,TZA,TZ,31.3024192907,-7.94791035913,,,,,,,,,,0.3094057534297887,,,,,,,,,,
209,AgeSex_female0to19,United Republic of Tanzania,TZ,Kigoma,TZA16,TZA,TZ,30.4096871231,-4.78261079217,,,,,,,,,,0.3015136610741583,,,,,,,,,,
210,AgeSex_female0to19,United Republic of Tanzania,TZ,Shinyanga,TZA17,TZA,TZ,32.9360840475,-3.75194512055,,,,,,,,,,0.2962830820320788,,,,,,,,,,
211,AgeSex_female0to19,United Republic of Tanzania,TZ,Kagera,TZA18,TZA,TZ,31.1836195059,-2.027837249,,,,,,,,,,0.2924229900042216,,,,,,,,,,
212,AgeSex_female0to19,United Republic of Tanzania,TZ,Mwanza,TZA19,TZA,TZ,33.0051440756,-2.76729401131,,,,,,,,,,0.2947277574593784,,,,,,,,,,
213,AgeSex_female0to19,United Republic of Tanzania,TZ,Mara,TZA20,TZA,TZ,34.3952573972,-1.85277589765,,,,,,,,,,0.2892784910798073,,,,,,,,,,
214,AgeSex_female0to19,United Republic of Tanzania,TZ,Manyara,TZA21,TZA,TZ,36.5517358988,-4.53312277346,,,,,,,,,,0.2851990020999284,,,,,,,,,,
215,AgeSex_female0to19,United Republic of Tanzania,TZ,Njombe,TZA22,TZA,TZ,34.6772234438,-9.498106866,,,,,,,,,,0.2602146745062946,,,,,,,,,,
216,AgeSex_female0to19,United Republic of Tanzania,TZ,Katavi,TZA23,TZA,TZ,31.3143079858,-6.43236288896,,,,,,,,,,0.3004625464124339,,,,,,,,,,
217,AgeSex_female0to19,United Republic of Tanzania,TZ,Simiyu,TZA24,TZA,TZ,34.2931917571,-3.04108118722,,,,,,,,,,0.3126643914729357,,,,,,,,,,
218,AgeSex_female0to19,United Republic of Tanzania,TZ,Geita,TZA25,TZA,TZ,31.8986552407,-3.2988758407,,,,,,,,,,0.3044377782719624,,,,,,,,,,
219,AgeSex_female0to19,United Republic of Tanzania,TZ,Kaskazini Unguja,TZA51,TZA,TZ,39.2879567795,-5.91889672378,,,,,,,,,,0.264164388179779,,,,,,,,,,
220,AgeSex_female0to19,United Republic of Tanzania,TZ,Kusini Unguja,TZA52,TZA,TZ,39.4232120533,-6.23876844622,,,,,,,,,,0.2395737804472446,,,,,,,,,,
221,AgeSex_female0to19,United Republic of Tanzania,TZ,Mjini Magharibi,TZA53,TZA,TZ,39.2486087373,-6.1675967465,,,,,,,,,,0.263592114051183,,,,,,,,,,
222,AgeSex_female0to19,United Republic of Tanzania,TZ,Kaskazini Pemba,TZA54,TZA,TZ,39.7709831662,-5.04316433748,,,,,,,,,,0.2904159476359685,,,,,,,,,,
223,AgeSex_female0to19,United Republic of Tanzania,TZ,Kusini Pemba,TZA55,TZA,TZ,39.7361994218,-5.32023459297,,,,,,,,,,0.2926118473211924,,,,,,,,,,
224,AgeSex_female0to19,United Republic of Tanzania,TZ,Songwe,TZA26,TZA,TZ,32.7112231012,-8.33497043025,,,,,,,,,,0.2774969897624375,,,,,,,,,,
225,AgeSex_female0to19,Uganda,UG,Kalangala,UG101,UGA,UG,32.3786844876,-0.57627066991,,,,,,,,,,0.2367293437321981,,,,,,,,,,
226,AgeSex_female0to19,Uganda,UG,Kampala,UG102,UGA,UG,32.5962314653,0.318484322279,,,,,,,,,,0.3003875215848287,,,,,,,,,,
227,AgeSex_female0to19,Uganda,UG,Kiboga,UG103,UGA,UG,31.9563407105,0.841579041521,,,,,,,,,,0.2725171685218811,,,,,,,,,,
228,AgeSex_female0to19,Uganda,UG,Luwero,UG104,UGA,UG,32.5825252873,0.831748738428,,,,,,,,,,0.2841663349133271,,,,,,,,,,
229,AgeSex_female0to19,Uganda,UG,Masaka,UG105,UGA,UG,31.8548710405,-0.488569858703,,,,,,,,,,0.284818327740619,,,,,,,,,,
230,AgeSex_female0to19,Uganda,UG,Mpigi,UG106,UGA,UG,32.1582514436,0.0697821584384,,,,,,,,,,0.2884363366497887,,,,,,,,,,
231,AgeSex_female0to19,Uganda,UG,Mubende,UG107,UGA,UG,31.5328234592,0.521510620911,,,,,,,,,,0.2828260710779226,,,,,,,,,,
232,AgeSex_female0to19,Uganda,UG,Mukono,UG108,UGA,UG,32.7854984117,0.00702303730017,,,,,,,,,,0.2810508861686244,,,,,,,,,,
233,AgeSex_female0to19,Uganda,UG,Nakasongola,UG109,UGA,UG,32.4248901369,1.35478495084,,,,,,,,,,0.2783809522303139,,,,,,,,,,
234,AgeSex_female0to19,Uganda,UG,Rakai,UG110,UGA,UG,31.4839338037,-0.797892318508,,,,,,,,,,0.290230092677203,,,,,,,,,,
235,AgeSex_female0to19,Uganda,UG,Ssembabule,UG111,UGA,UG,31.3391831623,-0.0237269310131,,,,,,,,,,0.2845587046058089,,,,,,,,,,
236,AgeSex_female0to19,Uganda,UG,Kayunga,UG112,UGA,UG,32.8907599867,0.975781377098,,,,,,,,,,0.2887604147195816,,,,,,,,,,
237,AgeSex_female0to19,Uganda,UG,Wakiso,UG113,UGA,UG,32.4453071771,0.223135189043,,,,,,,,,,0.2883892269997761,,,,,,,,,,
238,AgeSex_female0to19,Uganda,UG,Lyantonde,UG114,UGA,UG,31.1873757811,-0.220422671341,,,,,,,,,,0.2851514428853988,,,,,,,,,,
239,AgeSex_female0to19,Uganda,UG,Mityana,UG115,UGA,UG,32.0575274773,0.445080318986,,,,,,,,,,0.2836695485993435,,,,,,,,,,
240,AgeSex_female0to19,Uganda,UG,Nakaseke,UG116,UGA,UG,32.1685317568,1.0515422751,,,,,,,,,,0.2533479042351246,,,,,,,,,,
241,AgeSex_female0to19,Uganda,UG,Buikwe,UG117,UGA,UG,33.0396606506,0.308517407594,,,,,,,,,,0.2879854030907154,,,,,,,,,,
242,AgeSex_female0to19,Uganda,UG,Bukomansimbi,UG118,UGA,UG,31.6275484293,-0.126988183455,,,,,,,,,,0.2908649912902287,,,,,,,,,,
243,AgeSex_female0to19,Uganda,UG,Butambala,UG119,UGA,UG,32.0739938931,0.156433223442,,,,,,,,,,0.289250785112381,,,,,,,,,,
244,AgeSex_female0to19,Uganda,UG,Buvuma,UG120,UGA,UG,33.2081388357,-0.389091724321,,,,,,,,,,0.2483226811444318,,,,,,,,,,
245,AgeSex_female0to19,Uganda,UG,Gomba,UG121,UGA,UG,31.7019240208,0.198417936911,,,,,,,,,,0.2799880156914393,,,,,,,,,,
246,AgeSex_female0to19,Uganda,UG,Kalungu,UG122,UGA,UG,31.8019505099,-0.099366138867,,,,,,,,,,0.2928672568364577,,,,,,,,,,
247,AgeSex_female0to19,Uganda,UG,Kyankwanzi,UG123,UGA,UG,31.6419275024,1.12402170032,,,,,,,,,,0.2741122307448551,,,,,,,,,,
248,AgeSex_female0to19,Uganda,UG,Lwengo,UG124,UGA,UG,31.4251600164,-0.41066941598,,,,,,,,,,0.2977039789160092,,,,,,,,,,
249,AgeSex_female0to19,Uganda,UG,Kyotara,UG125,UGA,UG,31.6355332981,-0.652750505098,,,,,,,,,,0.2903330296278,,,,,,,,,,
250,AgeSex_female0to19,Uganda,UG,Bugiri,UG201,UGA,UG,33.7732641192,0.533560451866,,,,,,,,,,0.2955132921536763,,,,,,,,,,
251,AgeSex_female0to19,Uganda,UG,Busia,UG202,UGA,UG,34.0046525081,0.414536843171,,,,,,,,,,0.296659979224205,,,,,,,,,,
252,AgeSex_female0to19,Uganda,UG,Iganga,UG203,UGA,UG,33.5253123744,0.692724135265,,,,,,,,,,0.2971549704670906,,,,,,,,,,
253,AgeSex_female0to19,Uganda,UG,Jinja,UG204,UGA,UG,33.2119421637,0.568306524197,,,,,,,,,,0.2932162540299551,,,,,,,,,,
254,AgeSex_female0to19,Uganda,UG,Kamuli,UG205,UGA,UG,33.1031511538,0.943058496679,,,,,,,,,,0.2949818429492769,,,,,,,,,,
255,AgeSex_female0to19,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,,,,,,,,,,0.290654756128788,,,,,,,,,,
256,AgeSex_female0to19,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,,,,,,,,,,0.290654756128788,,,,,,,,,,
257,AgeSex_female0to19,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,,,,,,,,,,0.290654756128788,,,,,,,,,,
258,AgeSex_female0to19,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,,,,,,,,,,0.290654756128788,,,,,,,,,,
259,AgeSex_female0to19,Uganda,UG,Katakwi,UG207,UGA,UG,34.0374022692,1.92499975024,,,,,,,,,,0.2905766868165561,,,,,,,,,,
260,AgeSex_female0to19,Uganda,UG,Kumi,UG208,UGA,UG,33.960683199,1.4764255425,,,,,,,,,,0.2949076776321118,,,,,,,,,,
261,AgeSex_female0to19,Uganda,UG,Mbale,UG209,UGA,UG,34.1975805586,1.02198880962,,,,,,,,,,0.2948832760254542,,,,,,,,,,
262,AgeSex_female0to19,Uganda,UG,Pallisa,UG210,UGA,UG,33.6593763759,1.23396777253,,,,,,,,,,0.2950505668466741,,,,,,,,,,
263,AgeSex_female0to19,Uganda,UG,Soroti,UG211,UGA,UG,33.5902636196,1.77456272283,,,,,,,,,,0.2944462965516483,,,,,,,,,,
264,AgeSex_female0to19,Uganda,UG,Tororo,UG212,UGA,UG,34.0813402779,0.727951196929,,,,,,,,,,0.2964812219142914,,,,,,,,,,
265,AgeSex_female0to19,Uganda,UG,Kaberamaido,UG213,UGA,UG,33.2220631693,1.76111281062,,,,,,,,,,0.2933157494193629,,,,,,,,,,
266,AgeSex_female0to19,Uganda,UG,Mayuge,UG214,UGA,UG,33.5509675315,-0.0858131598221,,,,,,,,,,0.2902628506223361,,,,,,,,,,
267,AgeSex_female0to19,Uganda,UG,Sironko,UG215,UGA,UG,34.3174555149,1.174523464,,,,,,,,,,0.2894703805446624,,,,,,,,,,
268,AgeSex_female0to19,Uganda,UG,Amuria,UG216,UGA,UG,33.6863573829,2.10667791545,,,,,,,,,,0.2935195440246212,,,,,,,,,,
269,AgeSex_female0to19,Uganda,UG,Budaka,UG217,UGA,UG,33.9879588267,1.06269548459,,,,,,,,,,0.2972707500060399,,,,,,,,,,
270,AgeSex_female0to19,Uganda,UG,Bududa,UG218,UGA,UG,34.406728257,1.0346423417,,,,,,,,,,0.2875532309214274,,,,,,,,,,
271,AgeSex_female0to19,Uganda,UG,Bukedea,UG219,UGA,UG,34.1235239964,1.36521286348,,,,,,,,,,0.2963294684886932,,,,,,,,,,
272,AgeSex_female0to19,Uganda,UG,Bukwo,UG220,UGA,UG,34.685677357,1.28120652819,,,,,,,,,,0.283722048997879,,,,,,,,,,
273,AgeSex_female0to19,Uganda,UG,Butaleja,UG221,UGA,UG,33.9324771718,0.885811690678,,,,,,,,,,0.2955405030931745,,,,,,,,,,
274,AgeSex_female0to19,Uganda,UG,Kaliro,UG222,UGA,UG,33.482600182,1.07043220789,,,,,,,,,,0.2945230835013919,,,,,,,,,,
275,AgeSex_female0to19,Uganda,UG,Manafwa,UG223,UGA,UG,34.2682425944,0.88631724931,,,,,,,,,,0.2939823269844055,,,,,,,,,,
276,AgeSex_female0to19,Uganda,UG,Namutumba,UG224,UGA,UG,33.6809081969,0.871514078941,,,,,,,,,,0.295040574338701,,,,,,,,,,
277,AgeSex_female0to19,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,,,,,,,,,,0.2896341813935174,,,,,,,,,,
278,AgeSex_female0to19,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,,,,,,,,,,0.2896341813935174,,,,,,,,,,
279,AgeSex_female0to19,Uganda,UG,Kapchorwa,UG225,UGA,UG,34.4231586215,1.35146744914,,,,,,,,,,0.2896341813935174,,,,,,,,,,
280,AgeSex_female0to19,Uganda,UG,Bulambuli,UG225,UGA,UG,34.3590890833,1.36700118415,,,,,,,,,,0.2896341813935174,,,,,,,,,,
281,AgeSex_female0to19,Uganda,UG,Buyende,UG226,UGA,UG,33.1409167599,1.26441733108,,,,,,,,,,0.2949239268898964,,,,,,,,,,
282,AgeSex_female0to19,Uganda,UG,Kibuku,UG227,UGA,UG,33.8005566205,1.05663090432,,,,,,,,,,0.2979962289333343,,,,,,,,,,
283,AgeSex_female0to19,Uganda,UG,Kween,UG228,UGA,UG,34.5674857402,1.43460962189,,,,,,,,,,0.2752382105047052,,,,,,,,,,
284,AgeSex_female0to19,Uganda,UG,Luuka,UG229,UGA,UG,33.337740818,0.806760326054,,,,,,,,,,0.2959938858236585,,,,,,,,,,
285,AgeSex_female0to19,Uganda,UG,Namayingo,UG230,UGA,UG,33.8037957462,-0.314805318651,,,,,,,,,,0.2838147327303886,,,,,,,,,,
286,AgeSex_female0to19,Uganda,UG,Ngora,UG231,UGA,UG,33.7536703491,1.49919536235,,,,,,,,,,0.298344224691391,,,,,,,,,,
287,AgeSex_female0to19,Uganda,UG,Serere,UG232,UGA,UG,33.372031246,1.4911993245,,,,,,,,,,0.2943373166996499,,,,,,,,,,
288,AgeSex_female0to19,Uganda,UG,Butebo,UG233,UGA,UG,33.9377240503,1.19916761548,,,,,,,,,,0.2972739100456237,,,,,,,,,,
289,AgeSex_female0to19,Uganda,UG,Namisindwa,UG234,UGA,UG,34.3655625782,0.873954731359,,,,,,,,,,0.2922532757123311,,,,,,,,,,
290,AgeSex_female0to19,Uganda,UG,Adjumani,UG301,UGA,UG,31.7689025556,3.22641271722,,,,,,,,,,0.2976284954282973,,,,,,,,,,
291,AgeSex_female0to19,Uganda,UG,Apac,UG302,UGA,UG,32.5621313667,1.89031976646,,,,,,,,,,0.2914654091000557,,,,,,,,,,
292,AgeSex_female0to19,Uganda,UG,Arua,UG303,UGA,UG,31.1358982256,2.95673136073,,,,,,,,,,0.2969730365276337,,,,,,,,,,
293,AgeSex_female0to19,Uganda,UG,Gulu,UG304,UGA,UG,32.3916957859,2.98688151368,,,,,,,,,,0.2939770019054413,,,,,,,,,,
294,AgeSex_female0to19,Uganda,UG,Kitgum,UG305,UGA,UG,33.2575714276,3.40166732604,,,,,,,,,,0.297401578426361,,,,,,,,,,
295,AgeSex_female0to19,Uganda,UG,Kotido,UG306,UGA,UG,33.9873040772,3.02712188429,,,,,,,,,,0.3006406858563423,,,,,,,,,,
296,AgeSex_female0to19,Uganda,UG,Lira,UG307,UGA,UG,32.9611598252,2.3053922396,,,,,,,,,,0.296606495976448,,,,,,,,,,
297,AgeSex_female0to19,Uganda,UG,Moroto,UG308,UGA,UG,34.6308244279,2.65144204362,,,,,,,,,,0.2971836388111114,,,,,,,,,,
298,AgeSex_female0to19,Uganda,UG,Moyo,UG309,UGA,UG,31.6880782756,3.5401823546,,,,,,,,,,0.2890543284870329,,,,,,,,,,
299,AgeSex_female0to19,Uganda,UG,Nebbi,UG310,UGA,UG,31.1792828893,2.43331391228,,,,,,,,,,0.2965724261907431,,,,,,,,,,
300,AgeSex_female0to19,Uganda,UG,Nakapiripirit,UG311,UGA,UG,34.5621406563,1.88850607539,,,,,,,,,,0.2941182610836435,,,,,,,,,,
301,AgeSex_female0to19,Uganda,UG,Pader,UG312,UGA,UG,32.8663144775,2.93235295426,,,,,,,,,,0.2977437298548849,,,,,,,,,,
302,AgeSex_female0to19,Uganda,UG,Yumbe,UG313,UGA,UG,31.3026282456,3.52079849127,,,,,,,,,,0.3000578691562017,,,,,,,,,,
303,AgeSex_female0to19,Uganda,UG,Abim,UG314,UGA,UG,33.752328424,2.70596840388,,,,,,,,,,0.2957231216132641,,,,,,,,,,
304,AgeSex_female0to19,Uganda,UG,Amolatar,UG315,UGA,UG,32.7384914954,1.62221992075,,,,,,,,,,0.2885526807411857,,,,,,,,,,
305,AgeSex_female0to19,Uganda,UG,Amuru,UG316,UGA,UG,31.9676915894,3.04987847214,,,,,,,,,,0.2942502676021485,,,,,,,,,,
306,AgeSex_female0to19,Uganda,UG,Dokolo,UG317,UGA,UG,33.0736466428,1.94027194891,,,,,,,,,,0.2947668309013049,,,,,,,,,,
307,AgeSex_female0to19,Uganda,UG,Kaabong,UG318,UGA,UG,34.0270065684,3.61081535838,,,,,,,,,,0.2959307249051979,,,,,,,,,,
308,AgeSex_female0to19,Uganda,UG,Koboko,UG319,UGA,UG,31.006818152,3.52794691675,,,,,,,,,,0.2890261742803786,,,,,,,,,,
309,AgeSex_female0to19,Uganda,UG,Maracha,UG320,UGA,UG,30.9258172327,3.23929923172,,,,,,,,,,0.3021038651466369,,,,,,,,,,
310,AgeSex_female0to19,Uganda,UG,Oyam,UG321,UGA,UG,32.483482796,2.37524085002,,,,,,,,,,0.2941992071767648,,,,,,,,,,
311,AgeSex_female0to19,Uganda,UG,Agago,UG322,UGA,UG,33.3449944167,2.91350547033,,,,,,,,,,0.2954019471293404,,,,,,,,,,
312,AgeSex_female0to19,Uganda,UG,Alebtong,UG323,UGA,UG,33.2542564468,2.2692596526,,,,,,,,,,0.2949498378568225,,,,,,,,,,
313,AgeSex_female0to19,Uganda,UG,Amudat,UG324,UGA,UG,34.8782008334,1.80727392871,,,,,,,,,,0.271300196647644,,,,,,,,,,
314,AgeSex_female0to19,Uganda,UG,Kole,UG325,UGA,UG,32.7640332835,2.29588370679,,,,,,,,,,0.2949792215457329,,,,,,,,,,
315,AgeSex_female0to19,Uganda,UG,Lamwo,UG326,UGA,UG,32.7232131135,3.55361445694,,,,,,,,,,0.294664806789822,,,,,,,,,,
316,AgeSex_female0to19,Uganda,UG,Napak,UG327,UGA,UG,34.2629139467,2.39524333485,,,,,,,,,,0.2984998169934975,,,,,,,,,,
317,AgeSex_female0to19,Uganda,UG,Nwoya,UG328,UGA,UG,31.8350747922,2.53072614503,,,,,,,,,,0.2904563762924887,,,,,,,,,,
318,AgeSex_female0to19,Uganda,UG,Otuke,UG329,UGA,UG,33.381751306,2.47784944939,,,,,,,,,,0.2933385372161865,,,,,,,,,,
319,AgeSex_female0to19,Uganda,UG,Zombo,UG330,UGA,UG,30.8956424797,2.52182166264,,,,,,,,,,0.2965936091813174,,,,,,,,,,
320,AgeSex_female0to19,Uganda,UG,Omoro,UG331,UGA,UG,32.4649970064,2.66948372593,,,,,,,,,,0.2939552333619859,,,,,,,,,,
